,Date,Home,Home_ELO,Home_ELO_xG,Away,Away_ELO,Away_ELO_xG,Expectation,Expectation_xG,G+/-,xG+/-,Points,Points_xG,Home_ELO_new,Home_ELO_xG_new,Away_ELO_new,Away_ELO_xG_new
109,2014-10-16,Ottawa Senators,1498.66864316,1474.59068202,Colorado Avalanche,1482.9596555,1469.74869346,57.2462296944,55.7087213,1.0,0.7,57.2462296944,55.7087213,1502.08894478,1478.13398432,1479.53935388,1466.20539116
110,2014-10-16,Pittsburgh Penguins,1516.80178533,1517.28078975,Dallas Stars,1509.10697497,1483.18016622,56.1135348495,59.8153002223,-2.0,0.02,43.8864651505,40.1846997777,1510.48839293,1520.49556573,1515.42036737,1479.96539023
111,2014-10-16,San Jose Sharks,1529.97172128,1492.32745482,,1510.96354172,1610.25478651,57.7103967288,38.2873803727,0.0,-2.54,84.5792065424,76.5747607453,1529.04647368,1486.50208464,1511.88878932,1616.0801567
112,2014-10-16,St. Louis Blues,1500.49244914,1512.49901051,,1511.88878932,1616.0801567,53.3916233986,40.256598718,0.0,1.93,93.2167532029,80.5131974361,1500.08545433,1522.84052687,1512.29578413,1605.73864033
113,2014-10-16,Washington Capitals,1507.11691609,1498.67807874,New Jersey Devils,1515.8092011,1503.44552003,53.7787654679,54.339866877,3.0,-0.01,53.7787654679,54.339866877,1512.67415582,1494.33088939,1510.25196137,1507.79270938
114,2014-10-17,Anaheim Ducks,1518.33686225,1489.84581316,Minnesota Wild,1517.58095614,1496.06220499,55.1275987433,54.1328433424,0.0,0.18,89.7448025134,91.7343133152,1517.92665435,1493.51518569,1517.99116404,1492.39283246
115,2014-10-17,Buffalo Sabres,1473.17246444,1470.35359797,Florida Panthers,1502.65300426,1497.51775306,50.7942473561,51.1274775713,-1.0,-1.12,49.2057526439,48.8725224287,1469.0393895,1465.99183383,1506.78607921,1501.8795172
116,2014-10-17,Calgary Flames,1500.50582666,1469.36674581,,1512.29578413,1605.73864033,53.3352336498,35.8117635016,0.0,-0.8,93.3295327003,71.6235270033,1500.10559862,1465.06933419,1512.69601217,1610.03605195
117,2014-10-17,Columbus Blue Jackets,1507.86715406,1517.32458946,Calgary Flames,1500.10559862,1465.06933419,56.122996414,62.2995371585,0.0,0.8,87.7540071719,75.4009256829,1507.37731435,1520.34062649,1500.59543833,1462.05329716
118,2014-10-17,Detroit Red Wings,1489.54829747,1501.0250282,,1512.69601217,1610.03605195,51.705019617,39.5071932098,3.0,0.11,51.705019617,39.5071932098,1498.41445339,1508.28416501,1503.82985624,1602.77691513
119,2014-10-17,Edmonton Oilers,1464.07516657,1498.29290984,Vancouver Canucks,1499.07497323,1493.487667,50.0000278239,55.7035020364,-1.0,-0.04,49.9999721761,44.2964979636,1460.07516193,1493.83662968,1503.07497788,1497.94394717
120,2014-10-17,Florida Panthers,1506.78607921,1501.8795172,,1503.82985624,1602.77691513,55.4407120624,40.6287076184,1.0,1.12,55.4407120624,40.6287076184,1512.13319376,1510.59503951,1498.48274169,1594.06139282
121,2014-10-17,Minnesota Wild,1517.99116404,1492.39283246,,1498.48274169,1594.06139282,57.7806598577,40.5216716539,0.0,-0.18,84.4386802846,81.0433433078,1517.05748486,1487.53023186,1499.41642087,1598.92399342
122,2014-10-17,Nashville Predators,1510.51252238,1510.48451834,,1499.41642087,1598.92399342,56.5951103026,42.3695202893,2.0,0.75,56.5951103026,42.3695202893,1516.77277578,1517.90118318,1493.15616748,1591.50732858
123,2014-10-17,Toronto Maple Leafs,1487.81799503,1486.05435765,Detroit Red Wings,1498.41445339,1508.28416501,53.5061878917,51.8369513011,-3.0,-0.11,46.4938121083,48.1630486989,1480.99287917,1481.90740154,1505.23956925,1512.43112111
124,2014-10-17,Vancouver Canucks,1503.07497788,1497.94394717,,1493.15616748,1591.50732858,56.4285583917,41.6509737557,1.0,0.04,56.4285583917,41.6509737557,1508.30355087,1504.94583031,1487.92759448,1584.50544543
125,2014-10-17,Winnipeg Jets,1482.74635874,1494.49084406,Nashville Predators,1516.77277578,1517.90118318,50.1401094845,51.6672679079,-2.0,-0.75,49.8598905155,48.3327320921,1477.46967448,1490.35746263,1522.04946004,1522.03456462
126,2014-10-18,Arizona Coyotes,1491.45740154,1510.6998948,St. Louis Blues,1500.08545433,1522.84052687,53.7879563001,53.2849887023,-2.0,-0.98,46.2120436999,46.7150112977,1485.55449314,1506.17215818,1505.98836273,1527.36826349
127,2014-10-18,Boston Bruins,1486.20356499,1527.85234194,,1487.92759448,1584.50544543,54.7742080355,46.8878961289,4.0,0.5,54.7742080355,46.8878961289,1495.39130992,1534.22579441,1478.73984956,1578.13199296
128,2014-10-18,Buffalo Sabres,1469.0393895,1465.99183383,Boston Bruins,1495.39130992,1534.22579441,51.2443017285,45.2317826273,-4.0,-0.5,48.7556982715,54.7682173727,1461.8387801,1462.37329122,1502.59191931,1537.84433702
129,2014-10-18,Chicago Blackhawks,1499.51666533,1495.404684,Nashville Predators,1522.04946004,1522.03456462,51.793405388,51.2043240269,1.0,-0.16,51.793405388,51.2043240269,1503.3731929,1491.30833808,1518.19293247,1526.13091054
130,2014-10-18,Colorado Avalanche,1479.53935388,1466.20539116,,1478.73984956,1578.13199296,55.1338069649,39.1068006835,-1.0,-0.73,44.8661930351,60.8931993165,1472.22126737,1461.51257508,1486.05793607,1582.82480904
131,2014-10-18,Columbus Blue Jackets,1507.37731435,1520.34062649,,1486.05793607,1582.82480904,58.0347579878,46.0529379724,-1.0,0.41,41.9652420122,53.9470620276,1499.28347276,1526.81427393,1494.15177765,1576.3511616
132,2014-10-18,Dallas Stars,1515.42036737,1479.96539023,Philadelphia Flyers,1483.01460226,1491.75702113,59.5805668828,53.3349938963,-1.0,-0.47,40.4194331172,46.6650061037,1509.74228402,1475.69859072,1488.69268561,1496.02382064
133,2014-10-18,Detroit Red Wings,1505.23956925,1512.43112111,Toronto Maple Leafs,1480.99287917,1481.90740154,58.4445889069,59.319394391,0.0,0.6,83.1108221862,81.361211218,1504.56400214,1515.68556956,1481.66844628,1478.65295309
134,2014-10-18,Florida Panthers,1512.13319376,1510.59503951,,1494.15177765,1576.3511616,57.5660820619,45.5853637798,-1.0,-0.29,42.4339179381,54.4146362202,1504.16629636,1505.12479586,1502.11867506,1581.82140525
135,2014-10-18,Montreal Canadiens,1506.84265388,1502.2388323,Colorado Avalanche,1472.22126737,1461.51257508,59.8873347507,60.7285317769,1.0,0.73,59.8873347507,60.7285317769,1510.0516671,1505.38054976,1469.01225415,1458.37085762
136,2014-10-18,Nashville Predators,1518.19293247,1526.13091054,,1502.11867506,1581.82140525,57.2976843164,47.0259134361,-1.0,0.16,42.7023156836,52.9740865639,1510.298447,1532.48780093,1510.01316053,1575.46451487
137,2014-10-18,New Jersey Devils,1510.25196137,1507.79270938,San Jose Sharks,1529.04647368,1486.50208464,52.3304673522,58.0307268217,1.0,0.56,52.3304673522,58.0307268217,1514.06552398,1511.15025123,1525.23291106,1483.14454278
138,2014-10-18,New York Islanders,1526.54960682,1529.69044779,,1510.01316053,1575.46451487,57.3627690489,48.4499839286,1.0,-0.29,57.3627690489,48.4499839286,1531.66607453,1523.87644972,1504.89669281,1581.27851294
139,2014-10-18,Ottawa Senators,1502.08894478,1478.13398432,Columbus Blue Jackets,1499.28347276,1526.81427393,55.4192731244,48.0322648834,1.0,-0.41,55.4192731244,48.0322648834,1505.65540293,1474.29140313,1495.71701461,1530.65685512
140,2014-10-18,Philadelphia Flyers,1488.69268561,1496.02382064,,1504.89669281,1581.27851294,52.7023249954,42.817787607,1.0,0.47,52.7023249954,42.817787607,1494.36840661,1502.88568613,1499.22097181,1574.41664745
141,2014-10-18,Pittsburgh Penguins,1510.48839293,1520.49556573,New York Islanders,1531.66607453,1523.87644972,51.9881427157,54.5378355835,-1.0,0.29,48.0118572843,45.4621644165,1506.15335522,1524.13253888,1536.00111225,1520.23947657
142,2014-10-18,San Jose Sharks,1525.23291106,1483.14454278,,1499.22097181,1574.41664745,58.6911686301,41.9718696973,-1.0,-0.56,41.3088313699,58.0281303027,1516.96019651,1478.10791842,1507.49368636,1579.45327181
143,2014-10-18,St. Louis Blues,1505.98836273,1527.36826349,,1507.49368636,1579.45327181,54.8053935021,47.5432495957,2.0,0.98,54.8053935021,47.5432495957,1512.67862481,1533.94657438,1500.80342428,1572.87496093
144,2014-10-18,Tampa Bay Lightning,1496.14539394,1505.85646844,,1500.80342428,1572.87496093,54.3554933266,45.4051689013,2.0,1.47,54.3554933266,45.4051689013,1502.94483878,1513.98932153,1494.00397945,1564.74210785
145,2014-10-18,Toronto Maple Leafs,1481.66844628,1478.65295309,,1494.00397945,1564.74210785,53.2570602239,42.7002174664,0.0,-0.6,93.4858795522,85.4004349329,1481.27759905,1473.528927,1494.39482668,1569.86613394
146,2014-10-18,Vancouver Canucks,1508.30355087,1504.94583031,Tampa Bay Lightning,1502.94483878,1513.98932153,55.7821019037,53.7285076902,-2.0,-1.47,44.2178980963,46.2714923098,1502.04921375,1499.67444809,1509.1991759,1519.26070375
147,2014-10-18,Washington Capitals,1512.67415582,1494.33088939,Florida Panthers,1504.16629636,1505.12479586,56.2287595695,53.4779114285,1.0,0.29,56.2287595695,53.4779114285,1516.17585506,1498.05265648,1500.66459712,1501.40302878
148,2014-10-19,Anaheim Ducks,1517.92665435,1493.51518569,St. Louis Blues,1512.67862481,1533.94657438,55.7663858388,49.2184240034,1.0,0.2,55.7663858388,49.2184240034,1521.46534348,1497.57771177,1509.13993567,1529.8840483
149,2014-10-19,Calgary Flames,1500.59543833,1462.05329716,,1494.39482668,1569.86613394,55.9016069981,39.6721510274,2.0,-1.4,55.9016069981,39.6721510274,1507.02150122,1457.29263904,1487.96876379,1574.62679207
150,2014-10-19,Los Angeles Kings,1512.69930738,1481.21056067,Minnesota Wild,1517.05748486,1487.53023186,54.3983149481,54.1180814321,0.0,-1.07,91.2033701038,91.7638371359,1512.34744219,1476.40814905,1517.40935005,1492.33264348
151,2014-10-19,Minnesota Wild,1517.40935005,1492.33264348,,1487.96876379,1574.62679207,59.1688471689,43.2355542264,0.0,1.07,81.6623056622,86.4711084528,1516.30908839,1500.23499915,1489.06902545,1566.7244364
152,2014-10-19,New York Rangers,1488.97974811,1486.02526099,San Jose Sharks,1516.96019651,1478.10791842,51.0100572482,56.145078557,4.0,1.51,51.0100572482,56.145078557,1495.77241639,1489.71622874,1510.16752823,1474.41695066
153,2014-10-19,San Jose Sharks,1510.16752823,1474.41695066,,1489.06902545,1566.7244364,58.0037891109,41.8267775959,-4.0,-1.51,41.9962108891,58.1732224041,1497.47331727,1469.35565536,1501.76323641,1571.7857317
154,2014-10-19,St. Louis Blues,1509.13993567,1529.8840483,,1501.76323641,1571.7857317,56.0684343601,49.006898542,-1.0,-0.2,43.9315656399,50.993101458,1501.57448371,1524.00322048,1509.32868837,1577.66655952
155,2014-10-19,Winnipeg Jets,1477.46967448,1490.35746263,Calgary Flames,1507.02150122,1457.29263904,50.7839908987,59.671897449,-2.0,1.4,49.2160091013,40.328102551,1472.08397413,1493.58371083,1512.40720157,1454.06639083
156,2014-10-20,Edmonton Oilers,1460.07516193,1493.83662968,Tampa Bay Lightning,1509.1991759,1519.26070375,47.968509956,51.3777376709,0.0,0.1,95.937019912,97.2445246582,1460.23768113,1497.72641066,1509.03665669,1515.37092276
157,2014-10-20,Tampa Bay Lightning,1509.03665669,1515.37092276,,1509.32868837,1577.66655952,54.9783287118,46.0799039546,0.0,-0.1,90.0433425764,92.1598079093,1508.43925725,1509.84133428,1509.92608782,1583.196148
158,2014-10-21,Arizona Coyotes,1485.55449314,1506.17215818,,1509.92608782,1583.196148,51.5290735342,43.9815830571,-2.0,-0.52,48.4709264658,56.0184169429,1477.28551278,1500.89436822,1518.19506818,1588.47393796
159,2014-10-21,Boston Bruins,1502.59191931,1537.84433702,San Jose Sharks,1497.47331727,1469.35565536,55.7480066719,64.4678502222,0.0,0.15,88.5039866562,71.0642995557,1502.13207877,1540.686909,1497.9331578,1466.51308338
160,2014-10-21,Calgary Flames,1512.40720157,1454.06639083,Tampa Bay Lightning,1508.43925725,1509.84133428,55.584540524,47.0138034604,-1.0,-0.42,44.415459476,52.9861965396,1507.44914633,1450.30528656,1513.39731249,1513.60243856
161,2014-10-21,Carolina Hurricanes,1482.80858623,1482.95327635,,1518.19506818,1588.47393796,49.9443807989,39.9883737066,-3.0,-0.59,50.0556192011,60.0116262934,1473.51444706,1478.1546715,1527.48920736,1593.27254281
162,2014-10-21,Chicago Blackhawks,1503.3731929,1491.30833808,Philadelphia Flyers,1494.36840661,1502.88568613,56.2991506817,53.3656932165,2.0,0.81,56.2991506817,53.3656932165,1507.59378529,1495.03908262,1490.14781423,1499.15494159
163,2014-10-21,Colorado Avalanche,1469.01225415,1458.37085762,Florida Panthers,1500.66459712,1501.40302878,50.4817516644,48.8442835405,-2.0,-1.37,49.5182483356,51.1557164595,1463.67780584,1454.05200854,1505.99904544,1505.72187785
164,2014-10-21,Dallas Stars,1509.74228402,1475.69859072,Vancouver Canucks,1502.04921375,1499.67444809,56.1132881734,51.5859694419,2.0,-3.36,56.1132881734,51.5859694419,1513.99251273,1468.91707048,1497.79898504,1506.45596834
165,2014-10-21,Detroit Red Wings,1504.56400214,1515.68556956,,1527.48920736,1593.27254281,51.7370033676,43.9017527276,1.0,-0.04,51.7370033676,43.9017527276,1510.35556173,1510.41735924,1521.69764776,1598.54075314
166,2014-10-21,Florida Panthers,1505.99904544,1505.72187785,,1521.69764776,1598.54075314,52.774840395,41.7551665071,2.0,1.37,52.774840395,41.7551665071,1513.18559426,1514.63536993,1514.51109894,1589.62726106
167,2014-10-21,Montreal Canadiens,1510.0516671,1505.38054976,Detroit Red Wings,1510.35556173,1510.41735924,54.9766384139,54.3013911449,-1.0,0.04,45.0233615861,45.6986088551,1505.20051879,1509.03643847,1515.20671004,1506.76147053
168,2014-10-21,Nashville Predators,1510.298447,1532.48780093,Arizona Coyotes,1477.28551278,1500.89436822,59.6647091817,59.4679047053,2.0,0.52,59.6647091817,59.4679047053,1513.99082839,1535.73036855,1473.59313139,1497.65180059
169,2014-10-21,New Jersey Devils,1514.06552398,1511.15025123,New York Rangers,1495.77241639,1489.71622874,57.6099049876,58.0508297195,-1.0,0.08,42.3900950124,41.9491702805,1508.74636384,1514.50618485,1501.09157653,1486.36029512
170,2014-10-21,New York Islanders,1536.00111225,1520.23947657,Toronto Maple Leafs,1481.27759905,1473.528927,62.6326659328,61.5469843606,-4.0,0.03,37.3673340672,38.4530156394,1526.63695608,1523.31571782,1490.64175522,1470.45268575
171,2014-10-21,New York Rangers,1501.09157653,1486.36029512,,1514.51109894,1589.62726106,53.1016925198,40.3001036024,1.0,-0.08,53.1016925198,40.3001036024,1506.71937342,1481.52428269,1508.88330204,1594.46327349
172,2014-10-21,Philadelphia Flyers,1490.14781423,1499.15494159,,1508.88330204,1594.46327349,52.3389431394,41.4070636088,-2.0,-0.81,47.6610568606,58.5929363912,1481.67036342,1494.18609395,1517.36075285,1599.43212113
173,2014-10-21,San Jose Sharks,1497.9331578,1466.51308338,,1517.36075285,1599.43212113,52.2395497269,36.2699344567,0.0,-0.15,95.5209005462,72.5398689135,1497.66441183,1462.16069125,1517.62949882,1603.78451326
174,2014-10-21,Tampa Bay Lightning,1513.39731249,1513.60243856,,1517.62949882,1603.78451326,54.4163056525,42.1247700306,1.0,0.42,54.4163056525,42.1247700306,1518.86735581,1520.54746616,1512.1594555,1596.83948566
175,2014-10-21,Toronto Maple Leafs,1490.64175522,1470.45268575,,1512.1594555,1596.83948566,51.9392855764,37.1435199163,4.0,-0.03,51.9392855764,37.1435199163,1500.58123347,1465.99546336,1502.21997725,1601.29670805
176,2014-10-21,Vancouver Canucks,1497.79898504,1506.45596834,,1502.21997725,1601.29670805,54.3893449892,41.4723831075,-2.0,3.36,45.6106550108,58.5276168925,1488.78669032,1518.53908571,1511.23227197,1589.21359068
177,2014-10-21,Winnipeg Jets,1472.08397413,1493.58371083,Carolina Hurricanes,1473.51444706,1478.1546715,54.8160656674,57.2067834645,3.0,0.59,54.8160656674,57.2067834645,1477.46651289,1497.00716815,1468.13190831,1474.73121418
178,2014-10-22,Anaheim Ducks,1521.46534348,1497.57771177,Buffalo Sabres,1461.8387801,1462.37329122,63.290839764,59.9679322605,2.0,0.05,63.290839764,59.9679322605,1524.60621336,1500.78027719,1458.69791022,1459.1707258
179,2014-10-22,Buffalo Sabres,1458.69791022,1459.1707258,,1511.23227197,1589.21359068,47.4787426974,36.6535005847,-2.0,-0.05,52.5212573026,63.3464994153,1451.44874591,1454.77230573,1518.48143629,1593.61201075
180,2014-10-22,Edmonton Oilers,1460.23768113,1497.72641066,Washington Capitals,1516.17585506,1498.05265648,46.9903971558,54.9734536672,1.0,-1.33,46.9903971558,54.9734536672,1464.74739453,1492.41874033,1511.66614166,1503.36032681
181,2014-10-22,Philadelphia Flyers,1481.67036342,1494.18609395,,1518.48143629,1593.61201075,49.7393680237,40.8331929623,1.0,0.65,49.7393680237,40.8331929623,1487.7356991,1501.78438464,1512.4161006,1586.01372007
182,2014-10-22,Pittsburgh Penguins,1506.15335522,1524.13253888,Philadelphia Flyers,1487.7356991,1501.78438464,57.6274128091,58.1789185769,-1.0,-0.65,42.3725871909,41.8210814231,1500.83103981,1519.24862158,1493.05801451,1506.66830194
183,2014-10-22,Washington Capitals,1511.66614166,1503.36032681,,1512.4161006,1586.01372007,54.9130724658,43.1848081386,-1.0,1.33,45.0869275342,56.8151918614,1504.40612976,1511.80993186,1519.6761125,1577.56411502
184,2014-10-23,Arizona Coyotes,1473.59313139,1497.65180059,,1519.6761125,1577.56411502,48.4055715853,43.5723610024,-2.0,-0.58,51.5944284147,56.4276389976,1466.11389265,1492.42311727,1527.15535124,1582.79279834
185,2014-10-23,Boston Bruins,1502.13207877,1540.686909,New York Islanders,1526.63695608,1523.31571782,51.5099103372,57.4802517995,-1.0,-0.32,48.4900896628,42.5197482005,1497.87822152,1536.08848886,1530.89081334,1527.91413796
186,2014-10-23,Buffalo Sabres,1451.44874591,1454.77230573,,1527.15535124,1582.79279834,44.168507506,36.9242236632,0.0,-1.66,88.337015012,73.8484473264,1452.14852501,1450.34139889,1526.45557214,1587.22370518
187,2014-10-23,Calgary Flames,1507.44914633,1450.30528656,Carolina Hurricanes,1468.13190831,1474.73121418,60.5349260373,51.5212616705,5.0,0.84,60.5349260373,51.5212616705,1513.15133558,1454.18358562,1462.42971905,1470.85291511
188,2014-10-23,Carolina Hurricanes,1462.42971905,1470.85291511,,1526.45557214,1587.22370518,45.8325349943,38.4993136619,-5.0,-0.84,54.1674650057,61.5006863381,1452.15910163,1466.23299747,1536.72618956,1591.84362282
189,2014-10-23,Chicago Blackhawks,1507.59378529,1495.03908262,,1536.72618956,1591.84362282,50.8443346328,41.1982573713,-1.0,0.08,49.1556653672,58.8017426287,1501.38153376,1502.09529174,1542.93844109,1584.78741371
190,2014-10-23,Columbus Blue Jackets,1495.71701461,1530.65685512,,1542.93844109,1584.78741371,48.2419204123,47.2496702725,0.0,-0.52,96.4838408245,94.4993405451,1495.92798416,1524.98689469,1542.72747154,1590.45737414
191,2014-10-23,Detroit Red Wings,1515.20671004,1506.76147053,Pittsburgh Penguins,1500.83103981,1519.24862158,57.0582763618,53.2353326283,-2.0,0.69,42.9417236382,46.7646673717,1508.72394705,1510.50264392,1507.31380281,1515.50744819
192,2014-10-23,Los Angeles Kings,1512.34744219,1476.40814905,Buffalo Sabres,1452.14852501,1450.34139889,63.3673544938,58.6988180134,0.0,1.66,73.2652910124,82.6023639733,1511.27805383,1479.87925541,1453.21791337,1446.87029252
193,2014-10-23,Minnesota Wild,1516.30908839,1500.23499915,Arizona Coyotes,1466.11389265,1492.42311727,62.0206068029,56.1301302312,2.0,0.58,62.0206068029,56.1301302312,1519.64110033,1503.74458873,1462.78188072,1488.91352769
194,2014-10-23,Nashville Predators,1513.99082839,1535.73036855,Chicago Blackhawks,1501.38153376,1502.09529174,56.8089633572,59.7508675749,1.0,-0.08,56.8089633572,59.7508675749,1517.44611132,1530.95029914,1497.92625083,1506.87536114
195,2014-10-23,New York Islanders,1530.89081334,1527.91413796,,1542.72747154,1590.45737414,53.3285427188,46.0444925469,1.0,0.32,53.3285427188,46.0444925469,1536.49138821,1534.38879886,1537.12689667,1583.98271324
196,2014-10-23,Pittsburgh Penguins,1507.31380281,1515.50744819,,1537.12689667,1583.98271324,50.7464003461,45.1973742226,2.0,-0.69,50.7464003461,45.1973742226,1515.00524622,1510.08376329,1529.43545326,1589.40639815
197,2014-10-23,San Jose Sharks,1497.66441183,1462.16069125,Columbus Blue Jackets,1495.92798416,1524.98689469,55.2671823473,46.0040277568,0.0,0.52,89.4656353054,92.0080555137,1497.24303725,1466.48036903,1496.34935875,1520.66721691
198,2014-10-23,St. Louis Blues,1501.57448371,1524.00322048,Vancouver Canucks,1488.78669032,1518.53908571,56.8341732496,55.7970700296,-2.0,0.6,43.1658267504,44.2029299704,1495.13203699,1527.53945487,1495.22913704,1515.00285131
199,2014-10-23,Vancouver Canucks,1495.22913704,1515.00285131,,1529.43545326,1589.40639815,50.1142200798,44.3535619603,2.0,-0.6,50.1142200798,44.3535619603,1503.07983589,1509.68042388,1521.58475441,1594.72882559
200,2014-10-24,Anaheim Ducks,1524.60621336,1500.78027719,Columbus Blue Jackets,1496.34935875,1520.66721691,59.0041206785,52.1735734692,1.0,0.61,59.0041206785,52.1735734692,1527.88588371,1504.60639132,1493.0696884,1516.84110279
201,2014-10-24,Carolina Hurricanes,1452.15910163,1466.23299747,,1521.58475441,1594.72882559,45.0619002351,36.8605185496,-1.0,-0.08,54.9380997649,63.1394814504,1446.7516736,1461.80973525,1526.99218244,1599.15208781
202,2014-10-24,Colorado Avalanche,1463.67780584,1454.05200854,Vancouver Canucks,1503.07983589,1509.68042388,49.3665308473,47.0348158624,3.0,0.88,49.3665308473,47.0348158624,1469.99420435,1458.37462237,1496.76343738,1505.35781005
203,2014-10-24,Columbus Blue Jackets,1493.0696884,1516.84110279,,1526.99218244,1599.15208781,50.1550650759,43.233175631,-1.0,-0.61,49.8449349241,56.766824369,1487.03083597,1511.65312171,1533.03103486,1604.34006889
204,2014-10-24,Dallas Stars,1513.99251273,1468.91707048,,1533.03103486,1604.34006889,52.2954266615,35.9374217912,-1.0,-0.08,47.7045733385,64.0625782088,1507.4114123,1464.60457986,1539.61213529,1608.6525595
205,2014-10-24,Edmonton Oilers,1464.74739453,1492.41874033,Carolina Hurricanes,1446.7516736,1461.80973525,57.5680935399,59.3312410308,1.0,0.08,57.5680935399,59.3312410308,1468.14194705,1495.67224105,1443.35712108,1458.55623453
206,2014-10-24,New Jersey Devils,1508.74636384,1514.50618485,Dallas Stars,1507.4114123,1464.60457986,55.210039524,61.9807896476,1.0,0.08,55.210039524,61.9807896476,1512.32956068,1517.54772168,1503.82821547,1461.56304303
207,2014-10-24,Tampa Bay Lightning,1518.86735581,1520.54746616,,1539.61213529,1608.6525595,52.0503407244,42.416527847,2.0,0.33,52.0503407244,42.416527847,1526.2331797,1527.45748282,1532.24631139,1601.74254284
208,2014-10-24,Vancouver Canucks,1496.76343738,1505.35781005,,1532.24631139,1601.74254284,49.9305088878,41.2568127786,-3.0,-0.88,50.0694911122,58.7431872214,1487.4729209,1500.40699251,1541.53682788,1606.69336038
